Experiment,Run folder,Saliency method,Input size,Baseline,Ensemble method,Evaluation type,AUROC_subset_mean,F1_subset_mean,Youden_subset_mean,Accuracy_subset_mean,AUROC_No Finding,AUROC_Enlarged Cardiomediastinum,AUROC_Cardiomegaly,AUROC_Lung Opacity,AUROC_Lung Lesion,AUROC_Edema,AUROC_Consolidation,AUROC_Pneumonia,AUROC_Atelectasis,AUROC_Pneumothorax,AUROC_Pleural Effusion,AUROC_Pleural Other,AUROC_Fracture,AUROC_Support Devices,F1_No Finding,F1_Enlarged Cardiomediastinum,F1_Cardiomegaly,F1_Lung Opacity,F1_Lung Lesion,F1_Edema,F1_Consolidation,F1_Pneumonia,F1_Atelectasis,F1_Pneumothorax,F1_Pleural Effusion,F1_Pleural Other,F1_Fracture,F1_Support Devices,Youden_No Finding,Youden_Enlarged Cardiomediastinum,Youden_Cardiomegaly,Youden_Lung Opacity,Youden_Lung Lesion,Youden_Edema,Youden_Consolidation,Youden_Pneumonia,Youden_Atelectasis,Youden_Pneumothorax,Youden_Pleural Effusion,Youden_Pleural Other,Youden_Fracture,Youden_Support Devices,Accuracy_No Finding,Accuracy_Enlarged Cardiomediastinum,Accuracy_Cardiomegaly,Accuracy_Lung Opacity,Accuracy_Lung Lesion,Accuracy_Edema,Accuracy_Consolidation,Accuracy_Pneumonia,Accuracy_Atelectasis,Accuracy_Pneumothorax,Accuracy_Pleural Effusion,Accuracy_Pleural Other,Accuracy_Fracture,Accuracy_Support Devices
ensemble_DeepLift_original_w_baseline_27.09.2025,001_distinctiveness_voting_val_5m_20250927_151906,DeepLift,original,with baseline,Distinctiveness Voting,validation,0.8628851470300927,0.7345045406359275,0.6486526925212831,0.836,0.9131299734748011,0.5507769423558898,0.7644730890999547,0.5,0.8542713567839196,0.9168927064496685,0.9057849702380952,0.6572265625,0.8253333333333333,0.8273195876288661,0.9019416360294117,0.9924623115577889,,0.8736873687368736,0.5866666666666667,0.6971830985915493,0.65,0.7341772151898733,0.03333333333333333,0.7252747252747253,0.75,0.23529411764705882,0.7297297297297296,0.6,0.8175182481751825,0.4,0.0,0.823529411764706,0.6909814323607426,0.10075187969924815,0.4744459520578923,0.0,0.708542713567839,0.6844484629294756,0.7663690476190477,0.21354166666666652,0.5680000000000001,0.4948453608247423,0.75,0.9849246231155779,-1.0,0.6405640564056405,0.845,0.57,0.72,0.58,0.71,0.875,0.91,0.935,0.8,0.98,0.875,0.985,0.0,0.82
ensemble_DeepLift_original_no_baseline_29.09.2025,001_distinctiveness_voting_val_5m_20250929_112103,DeepLift,original,no baseline,Distinctiveness Voting,validation,0.8612376202956009,0.7337936779706056,0.6473881063611746,0.836,0.9131299734748011,0.5507769423558898,0.7599502487562189,0.5,0.8542713567839196,0.9167420132610007,0.904296875,0.6572265625,0.8239466666666667,0.8273195876288661,0.9012522977941175,0.9924623115577889,,0.8736873687368736,0.5866666666666667,0.6971830985915493,0.6535947712418301,0.7341772151898733,0.03333333333333333,0.7252747252747253,0.75,0.23529411764705882,0.7225806451612902,0.6,0.8175182481751825,0.4,0.0,0.823529411764706,0.6909814323607426,0.10075187969924815,0.4814563545906829,0.0,0.708542713567839,0.6844484629294756,0.7663690476190477,0.21354166666666652,0.5546666666666669,0.4948453608247423,0.75,0.9849246231155779,-1.0,0.6405640564056405,0.845,0.57,0.735,0.58,0.71,0.875,0.91,0.935,0.785,0.98,0.875,0.985,0.0,0.82
ensemble_DeepLift_original_no_baseline_29.09.2025,001_distinctiveness_voting_val_5m_20250929_112103,DeepLift,original,no baseline,Distinctiveness Voting,validation,0.8612376202956009,0.7337936779706056,0.6473881063611746,0.836,0.9131299734748011,0.5507769423558898,0.7599502487562189,0.5,0.8542713567839196,0.9167420132610007,0.904296875,0.6572265625,0.8239466666666667,0.8273195876288661,0.9012522977941175,0.9924623115577889,,0.8736873687368736,0.5866666666666667,0.6971830985915493,0.6535947712418301,0.7341772151898733,0.03333333333333333,0.7252747252747253,0.75,0.23529411764705882,0.7225806451612902,0.6,0.8175182481751825,0.4,0.0,0.823529411764706,0.6909814323607426,0.10075187969924815,0.4814563545906829,0.0,0.708542713567839,0.6844484629294756,0.7663690476190477,0.21354166666666652,0.5546666666666669,0.4948453608247423,0.75,0.9849246231155779,-1.0,0.6405640564056405,0.845,0.57,0.735,0.58,0.71,0.875,0.91,0.935,0.785,0.98,0.875,0.985,0.0,0.82
ensemble_DeepLift_original_w_baseline_27.09.2025,001_distinctiveness_voting_test_5m_20250927_160847,DeepLift,original,with baseline,Distinctiveness Voting,test,0.8304722629785795,0.5454737569290321,0.5342064114733389,0.772,0.8826226248342908,0.525331647757277,0.8212584679026168,0.5,0.5720274390243902,0.8444373556932798,0.8022915293945384,0.597508830637665,0.7779661336196342,0.8523421588594705,0.9064078282828283,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6386138613861386,0.6910994764397906,0.025806451612903222,0.5560975609756098,0.33070866141732286,0.0975609756097561,0.5506329113924051,0.30769230769230765,0.6513157894736843,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.4990037761627355,0.0,-0.04471544715447151,0.5648924535180457,0.5606559777436124,0.12455846811675042,0.34960727806972924,0.21814890246662144,0.6968725718725719,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.708,0.528,0.698,0.818,0.83,0.926,0.716,0.982,0.788,0.954,0.01,0.84
ensemble_DeepLift_original_no_baseline_29.09.2025,001_distinctiveness_voting_test_5m_20250929_114814,DeepLift,original,no baseline,Distinctiveness Voting,test,0.8304504962793902,0.5570492618436578,0.5518297047030872,0.776,0.8826226248342908,0.525331647757277,0.8198542666843773,0.5,0.5720274390243902,0.8446500182282173,0.8032432828171902,0.597508830637665,0.7784370232242752,0.8523421588594705,0.9060678904428905,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6493506493506495,0.6910994764397906,0.025806451612903222,0.5560975609756098,0.33070866141732286,0.0975609756097561,0.6062322946175638,0.30769230769230765,0.6428571428571428,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.5154936526309797,0.0,-0.04471544715447151,0.5648924535180457,0.5606559777436124,0.12455846811675042,0.4313348778512365,0.21814890246662144,0.6867715617715617,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.73,0.528,0.698,0.818,0.83,0.926,0.722,0.982,0.78,0.954,0.01,0.84
ensemble_DeepLift_original_no_baseline_29.09.2025,001_distinctiveness_voting_test_5m_20250929_114814,DeepLift,original,no baseline,Distinctiveness Voting,test,0.8304504962793902,0.5570492618436578,0.5518297047030872,0.776,0.8826226248342908,0.525331647757277,0.8198542666843773,0.5,0.5720274390243902,0.8446500182282173,0.8032432828171902,0.597508830637665,0.7784370232242752,0.8523421588594705,0.9060678904428905,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6493506493506495,0.6910994764397906,0.025806451612903222,0.5560975609756098,0.33070866141732286,0.0975609756097561,0.6062322946175638,0.30769230769230765,0.6428571428571428,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.5154936526309797,0.0,-0.04471544715447151,0.5648924535180457,0.5606559777436124,0.12455846811675042,0.4313348778512365,0.21814890246662144,0.6867715617715617,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.73,0.528,0.698,0.818,0.83,0.926,0.722,0.982,0.78,0.954,0.01,0.84
ensemble_DeepLift_original_w_baseline_27.09.2025,001_distinctiveness_weighted_val_5m_20250927_151831,DeepLift,original,with baseline,Distinctiveness Weighted,validation,0.8686255593604575,0.7008617308684066,0.6021648976496289,0.8140000000000001,0.9091511936339522,0.6093233082706766,0.7782677521483491,0.3442118226600985,0.4773869346733668,0.903254972875226,0.9149925595238095,0.7109375,0.8308266666666667,0.8737113402061856,0.9157858455882353,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6099290780141844,0.7341772151898733,0.018691588785046728,0.7169811320754718,0.6944444444444444,0.16216216216216214,0.6966292134831461,0.6666666666666666,0.7863247863247864,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.41270918136589785,0.0,0.4723618090452262,0.7402049427365882,0.6919642857142856,0.4375,0.4986666666666668,0.5,0.6672794117647058,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.725,0.58,0.475,0.85,0.89,0.69,0.73,0.985,0.875,0.715,0.0,0.83
ensemble_DeepLift_original_no_baseline_29.09.2025,001_distinctiveness_weighted_val_5m_20250929_114345,DeepLift,original,no baseline,Distinctiveness Weighted,validation,0.8697388289996804,0.7076934267445758,0.6085484693521879,0.8140000000000001,0.9091511936339522,0.6093233082706766,0.7798507462686567,0.3442118226600985,0.4773869346733668,0.9037070524412296,0.9175967261904763,0.7109375,0.8322133333333334,0.8737113402061856,0.9153262867647058,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6293706293706293,0.7341772151898733,0.018691588785046728,0.7238095238095238,0.7042253521126761,0.16216216216216214,0.6947368421052631,0.6666666666666666,0.7863247863247864,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.4430122116689281,0.0,0.4723618090452262,0.7465340566606389,0.6979166666666665,0.4375,0.488,0.5,0.6672794117647058,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.735,0.58,0.475,0.855,0.895,0.69,0.71,0.985,0.875,0.715,0.0,0.83
ensemble_DeepLift_original_no_baseline_29.09.2025,001_distinctiveness_weighted_val_5m_20250929_114345,DeepLift,original,no baseline,Distinctiveness Weighted,validation,0.8697388289996804,0.7076934267445758,0.6085484693521879,0.8140000000000001,0.9091511936339522,0.6093233082706766,0.7798507462686567,0.3442118226600985,0.4773869346733668,0.9037070524412296,0.9175967261904763,0.7109375,0.8322133333333334,0.8737113402061856,0.9153262867647058,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6293706293706293,0.7341772151898733,0.018691588785046728,0.7238095238095238,0.7042253521126761,0.16216216216216214,0.6947368421052631,0.6666666666666666,0.7863247863247864,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.4430122116689281,0.0,0.4723618090452262,0.7465340566606389,0.6979166666666665,0.4375,0.488,0.5,0.6672794117647058,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.735,0.58,0.475,0.855,0.895,0.69,0.71,0.985,0.875,0.715,0.0,0.83
ensemble_DeepLift_original_w_baseline_27.09.2025,001_distinctiveness_weighted_test_5m_20250927_160721,DeepLift,original,with baseline,Distinctiveness Weighted,test,0.8682368611532715,0.581214864340226,0.5958068477788017,0.786,0.9079393135955223,0.649741562785041,0.8743429666597088,0.3372977657935285,0.5746951219512195,0.8772633369789768,0.8512336188593601,0.6291132180702732,0.8024712286451565,0.8676171079429734,0.9358731546231546,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.7005347593582889,0.6910994764397906,0.04166666666666666,0.5573770491803278,0.3181818181818182,0.05240174672489083,0.635,0.2105263157894737,0.694980694980695,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6039393536879256,0.0,0.19308943089430897,0.6395673836432132,0.5500402664909583,0.1119167131437071,0.4842440338287093,0.2059289431998188,0.7012432012432013,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.776,0.528,0.448,0.784,0.82,0.566,0.708,0.97,0.842,0.632,0.01,0.854
ensemble_DeepLift_original_no_baseline_29.09.2025,001_distinctiveness_weighted_test_5m_20250929_114657,DeepLift,original,no baseline,Distinctiveness Weighted,test,0.868973243871273,0.5859090359751986,0.6005336950466666,0.7847999999999999,0.9079393135955223,0.649741562785041,0.8746276020417845,0.3372977657935285,0.5746951219512195,0.8775367602381821,0.8551138443517096,0.6291132180702732,0.8018119831986589,0.8676171079429734,0.9357760295260295,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.7008086253369273,0.6910994764397906,0.04166666666666666,0.5666666666666667,0.33599999999999997,0.05240174672489083,0.6264501160092806,0.2105263157894737,0.699619771863118,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6030474961574224,0.0,0.19308943089430897,0.6490460566289951,0.564902262244674,0.1119167131437071,0.47024919477877614,0.2059289431998188,0.7154234654234655,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.778,0.528,0.448,0.792,0.834,0.566,0.678,0.97,0.842,0.632,0.01,0.854
ensemble_DeepLift_original_no_baseline_29.09.2025,001_distinctiveness_weighted_test_5m_20250929_114657,DeepLift,original,no baseline,Distinctiveness Weighted,test,0.868973243871273,0.5859090359751986,0.6005336950466666,0.7847999999999999,0.9079393135955223,0.649741562785041,0.8746276020417845,0.3372977657935285,0.5746951219512195,0.8775367602381821,0.8551138443517096,0.6291132180702732,0.8018119831986589,0.8676171079429734,0.9357760295260295,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.7008086253369273,0.6910994764397906,0.04166666666666666,0.5666666666666667,0.33599999999999997,0.05240174672489083,0.6264501160092806,0.2105263157894737,0.699619771863118,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6030474961574224,0.0,0.19308943089430897,0.6490460566289951,0.564902262244674,0.1119167131437071,0.47024919477877614,0.2059289431998188,0.7154234654234655,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.778,0.528,0.448,0.792,0.834,0.566,0.678,0.97,0.842,0.632,0.01,0.854
ensemble_IG_1280_no_baseline_28.09.2025,001_distinctiveness_voting_val_5m_20250929_094547,IG,1280,no baseline,Distinctiveness Voting,validation,0.8619920207033216,0.7324262465009962,0.6404290014844886,0.8400000000000001,0.9131299734748011,0.5507769423558898,0.7645861601085482,0.5,0.8542713567839196,0.9167420132610007,0.9055989583333334,0.6572265625,0.8207466666666667,0.8273195876288661,0.9022863051470588,0.9924623115577889,,0.8736873687368736,0.5866666666666667,0.6971830985915493,0.6482758620689656,0.7341772151898733,0.03333333333333333,0.7252747252747253,0.75,0.23529411764705882,0.7225806451612902,0.6,0.816,0.4,0.0,0.823529411764706,0.6909814323607426,0.10075187969924815,0.4733152419719584,0.0,0.708542713567839,0.6844484629294756,0.7663690476190477,0.21354166666666652,0.5546666666666669,0.4948453608247423,0.7233455882352942,0.9849246231155779,-1.0,0.6405640564056405,0.845,0.57,0.745,0.58,0.71,0.875,0.91,0.935,0.785,0.98,0.885,0.985,0.0,0.82
ensemble_IG_1280_w_baseline_25.09.2025,001_distinctiveness_voting_val_5m_20250927_145716,IG,1280,with baseline,Distinctiveness Voting,validation,0.8601413473337066,0.7302511883318765,0.6375087669349725,0.8390000000000001,0.9131299734748011,0.5507769423558898,0.7563319764812304,0.5,0.8542713567839196,0.9180982519590115,0.9044828869047619,0.6572265625,0.82192,0.8273195876288661,0.8998736213235294,0.9924623115577889,,0.8736873687368736,0.5866666666666667,0.6971830985915493,0.6482758620689656,0.7341772151898733,0.03333333333333333,0.717391304347826,0.75,0.23529411764705882,0.7225806451612902,0.6,0.8130081300813008,0.4,0.0,0.823529411764706,0.6909814323607426,0.10075187969924815,0.4733152419719584,0.0,0.708542713567839,0.6781193490054249,0.7663690476190477,0.21354166666666652,0.5546666666666669,0.4948453608247423,0.7150735294117647,0.9849246231155779,-1.0,0.6405640564056405,0.845,0.57,0.745,0.58,0.71,0.87,0.91,0.935,0.785,0.98,0.885,0.985,0.0,0.82
ensemble_IG_1280_no_baseline_28.09.2025,001_distinctiveness_voting_val_5m_20250929_094547,IG,1280,no baseline,Distinctiveness Voting,validation,0.8619920207033216,0.7324262465009962,0.6404290014844886,0.8400000000000001,0.9131299734748011,0.5507769423558898,0.7645861601085482,0.5,0.8542713567839196,0.9167420132610007,0.9055989583333334,0.6572265625,0.8207466666666667,0.8273195876288661,0.9022863051470588,0.9924623115577889,,0.8736873687368736,0.5866666666666667,0.6971830985915493,0.6482758620689656,0.7341772151898733,0.03333333333333333,0.7252747252747253,0.75,0.23529411764705882,0.7225806451612902,0.6,0.816,0.4,0.0,0.823529411764706,0.6909814323607426,0.10075187969924815,0.4733152419719584,0.0,0.708542713567839,0.6844484629294756,0.7663690476190477,0.21354166666666652,0.5546666666666669,0.4948453608247423,0.7233455882352942,0.9849246231155779,-1.0,0.6405640564056405,0.845,0.57,0.745,0.58,0.71,0.875,0.91,0.935,0.785,0.98,0.885,0.985,0.0,0.82
ensemble_IG_1280_no_baseline_28.09.2025,001_distinctiveness_voting_test_5m_20250929_100338,IG,1280,no baseline,Distinctiveness Voting,test,0.8320194720838907,0.5640310488565321,0.5597881939760787,0.7876000000000001,0.8826226248342908,0.525331647757277,0.8304427028975881,0.5,0.5720274390243902,0.8458348523514401,0.8001683871440076,0.597508830637665,0.7777777777777779,0.8523421588594705,0.9058736402486403,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6931216931216931,0.6910994764397906,0.025806451612903222,0.5671641791044776,0.33070866141732286,0.0975609756097561,0.5783132530120482,0.30769230769230765,0.6508474576271186,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.5924780356363497,0.0,-0.04471544715447151,0.574371126503828,0.5606559777436124,0.12455846811675042,0.38825789681866985,0.21814890246662144,0.6831779331779333,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.768,0.528,0.698,0.826,0.83,0.926,0.72,0.982,0.794,0.954,0.01,0.84
ensemble_IG_1280_w_baseline_25.09.2025,001_distinctiveness_voting_test_5m_20250927_150557,IG,1280,with baseline,Distinctiveness Voting,test,0.8317111483236068,0.5603941677283136,0.5523514942433727,0.7856,0.8826226248342908,0.525331647757277,0.8279189358431849,0.5,0.5720274390243902,0.8442854538826102,0.8029504356102204,0.597508830637665,0.7786442146503174,0.8523421588594705,0.9047567016317017,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6701846965699207,0.6910994764397906,0.025806451612903222,0.5560975609756098,0.33070866141732286,0.0975609756097561,0.5783132530120482,0.30769230769230765,0.6666666666666666,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.5516613218467143,0.0,-0.04471544715447151,0.5648924535180457,0.5606559777436124,0.12455846811675042,0.38825789681866985,0.21814890246662144,0.6962898212898212,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.75,0.528,0.698,0.818,0.83,0.926,0.72,0.982,0.81,0.954,0.01,0.84
ensemble_IG_1280_no_baseline_28.09.2025,001_distinctiveness_voting_test_5m_20250929_100338,IG,1280,no baseline,Distinctiveness Voting,test,0.8320194720838907,0.5640310488565321,0.5597881939760787,0.7876000000000001,0.8826226248342908,0.525331647757277,0.8304427028975881,0.5,0.5720274390243902,0.8458348523514401,0.8001683871440076,0.597508830637665,0.7777777777777779,0.8523421588594705,0.9058736402486403,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6931216931216931,0.6910994764397906,0.025806451612903222,0.5671641791044776,0.33070866141732286,0.0975609756097561,0.5783132530120482,0.30769230769230765,0.6508474576271186,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.5924780356363497,0.0,-0.04471544715447151,0.574371126503828,0.5606559777436124,0.12455846811675042,0.38825789681866985,0.21814890246662144,0.6831779331779333,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.768,0.528,0.698,0.826,0.83,0.926,0.72,0.982,0.794,0.954,0.01,0.84
ensemble_IG_1280_no_baseline_28.09.2025,001_distinctiveness_weighted_val_5m_20250929_094501,IG,1280,no baseline,Distinctiveness Weighted,validation,0.8694438980813638,0.7088330812917858,0.6155489801670972,0.826,0.9091511936339522,0.6093233082706766,0.7809814563545906,0.3442118226600985,0.4773869346733668,0.9046112115732369,0.9146205357142857,0.7109375,0.8316800000000001,0.8737113402061856,0.9153262867647058,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6344827586206897,0.7341772151898733,0.018691588785046728,0.7238095238095238,0.7042253521126761,0.16216216216216214,0.7019867549668874,0.6666666666666666,0.7796610169491525,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.45070104025327895,0.0,0.4723618090452262,0.7465340566606389,0.6979166666666665,0.4375,0.5226666666666666,0.5,0.6599264705882353,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.735,0.58,0.475,0.855,0.895,0.69,0.775,0.985,0.87,0.715,0.0,0.83
ensemble_IG_1280_w_baseline_25.09.2025,001_distinctiveness_weighted_val_5m_20250927_145541,IG,1280,with baseline,Distinctiveness Weighted,validation,0.8698346548490203,0.7091233228832126,0.614886235069058,0.825,0.9091511936339522,0.6093233082706766,0.7813206693803709,0.3442118226600985,0.4773869346733668,0.9050632911392404,0.9153645833333334,0.7109375,0.8322133333333332,0.8737113402061856,0.9152113970588236,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6344827586206897,0.7341772151898733,0.018691588785046728,0.7238095238095238,0.7042253521126761,0.16216216216216214,0.6967741935483871,0.6666666666666666,0.7863247863247864,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.45070104025327895,0.0,0.4723618090452262,0.7465340566606389,0.6979166666666665,0.4375,0.512,0.5,0.6672794117647058,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.735,0.58,0.475,0.855,0.895,0.69,0.765,0.985,0.875,0.715,0.0,0.83
ensemble_IG_1280_no_baseline_28.09.2025,001_distinctiveness_weighted_val_5m_20250929_094501,IG,1280,no baseline,Distinctiveness Weighted,validation,0.8694438980813638,0.7088330812917858,0.6155489801670972,0.826,0.9091511936339522,0.6093233082706766,0.7809814563545906,0.3442118226600985,0.4773869346733668,0.9046112115732369,0.9146205357142857,0.7109375,0.8316800000000001,0.8737113402061856,0.9153262867647058,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6344827586206897,0.7341772151898733,0.018691588785046728,0.7238095238095238,0.7042253521126761,0.16216216216216214,0.7019867549668874,0.6666666666666666,0.7796610169491525,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.45070104025327895,0.0,0.4723618090452262,0.7465340566606389,0.6979166666666665,0.4375,0.5226666666666666,0.5,0.6599264705882353,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.735,0.58,0.475,0.855,0.895,0.69,0.775,0.985,0.87,0.715,0.0,0.83
ensemble_IG_1280_no_baseline_28.09.2025,001_distinctiveness_weighted_test_5m_20250929_100545,IG,1280,no baseline,Distinctiveness Weighted,test,0.8680394688403197,0.5688957518289973,0.577684182870752,0.7912,0.9079393135955223,0.649741562785041,0.8757092164936716,0.3372977657935285,0.5746951219512195,0.8771721958925751,0.8489640530053444,0.6291132180702732,0.8026972556553842,0.8676171079429734,0.9356546231546232,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.6984126984126984,0.6910994764397906,0.04166666666666666,0.5738396624472575,0.3230769230769231,0.05240174672489083,0.5602605863192183,0.2105263157894737,0.6888888888888889,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6019658817055351,0.0,0.19308943089430897,0.6561550613683316,0.5542865509920198,0.1119167131437071,0.3661260854005386,0.2059289431998188,0.7098873348873349,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.772,0.528,0.448,0.798,0.824,0.566,0.73,0.97,0.832,0.632,0.01,0.854
ensemble_IG_1280_w_baseline_25.09.2025,001_distinctiveness_weighted_test_5m_20250927_150455,IG,1280,with baseline,Distinctiveness Weighted,test,0.868081733562976,0.5748118139918563,0.5830040664106259,0.7912,0.9079393135955223,0.649741562785041,0.87572819218581,0.3372977657935285,0.5746951219512195,0.8772329566168429,0.8501354418332236,0.6291132180702732,0.8020945169614435,0.8676171079429734,0.9352175602175602,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.6984126984126984,0.6910994764397906,0.04166666666666666,0.5726495726495726,0.33070866141732286,0.05240174672489083,0.5808383233532934,0.2105263157894737,0.691449814126394,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6019658817055351,0.0,0.19308943089430897,0.6480738850407097,0.5606559777436124,0.1119167131437071,0.3919120001506846,0.2059289431998188,0.7124125874125875,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.772,0.528,0.448,0.8,0.83,0.566,0.72,0.97,0.834,0.632,0.01,0.854
ensemble_IG_1280_no_baseline_28.09.2025,001_distinctiveness_weighted_test_5m_20250929_100545,IG,1280,no baseline,Distinctiveness Weighted,test,0.8680394688403197,0.5688957518289973,0.577684182870752,0.7912,0.9079393135955223,0.649741562785041,0.8757092164936716,0.3372977657935285,0.5746951219512195,0.8771721958925751,0.8489640530053444,0.6291132180702732,0.8026972556553842,0.8676171079429734,0.9356546231546232,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.6984126984126984,0.6910994764397906,0.04166666666666666,0.5738396624472575,0.3230769230769231,0.05240174672489083,0.5602605863192183,0.2105263157894737,0.6888888888888889,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6019658817055351,0.0,0.19308943089430897,0.6561550613683316,0.5542865509920198,0.1119167131437071,0.3661260854005386,0.2059289431998188,0.7098873348873349,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.772,0.528,0.448,0.798,0.824,0.566,0.73,0.97,0.832,0.632,0.01,0.854
ensemble_IG_original_w_baseline_24.09.2025,001_distinctiveness_voting_val_5m_20250927_144917,IG,original,with baseline,Distinctiveness Voting,validation,0.8610541155438641,0.7330094866020962,0.6422706716968772,0.8400000000000001,0.9131299734748011,0.5507769423558898,0.7564450474898237,0.5,0.8542713567839196,0.9185503315250151,0.9048549107142857,0.6572265625,0.8255466666666667,0.8273195876288661,0.8998736213235294,0.9924623115577889,,0.8736873687368736,0.5866666666666667,0.6971830985915493,0.6482758620689656,0.7341772151898733,0.03333333333333333,0.7311827956989246,0.75,0.23529411764705882,0.7225806451612902,0.6,0.8130081300813008,0.4,0.0,0.823529411764706,0.6909814323607426,0.10075187969924815,0.4733152419719584,0.0,0.708542713567839,0.7019288728149489,0.7663690476190477,0.21354166666666652,0.5546666666666669,0.4948453608247423,0.7150735294117647,0.9849246231155779,-1.0,0.6405640564056405,0.845,0.57,0.745,0.58,0.71,0.875,0.91,0.935,0.785,0.98,0.885,0.985,0.0,0.82
